Date	Time	CedHt
3/24/20	14:15	4.42
3/24/20	14:30	4.42
3/24/20	14:45	4.43
3/24/20	15:00	4.43
3/24/20	15:15	4.43
3/24/20	15:30	4.41
3/24/20	15:45	4.44
3/24/20	16:00	4.43
3/24/20	16:15	4.45
3/24/20	16:30	4.46
3/24/20	16:45	4.48
3/24/20	17:00	4.48
3/24/20	17:15	4.48
3/24/20	17:30	4.5
3/24/20	17:45	4.49
3/24/20	18:00	4.51
3/24/20	18:15	4.51
3/24/20	18:30	4.53
3/24/20	18:45	4.53
3/24/20	19:00	4.54
3/24/20	19:15	4.54
3/24/20	19:30	4.55
3/24/20	19:45	4.56
3/24/20	20:00	4.56
3/24/20	20:15	4.57
3/24/20	20:30	4.58
3/24/20	20:45	4.59
3/24/20	21:00	4.6
3/24/20	21:15	4.61
3/24/20	21:30	4.61
3/24/20	21:45	4.62
3/24/20	22:00	4.62
3/24/20	22:15	4.64
3/24/20	22:30	4.64
3/24/20	22:45	4.66
3/24/20	23:00	4.66
3/24/20	23:15	4.67
3/24/20	23:30	4.67
3/24/20	23:45	4.7
3/25/20	0:00	4.69
3/25/20	0:15	4.7
3/25/20	0:30	4.72
3/25/20	0:45	4.72
3/25/20	1:00	4.73
3/25/20	1:15	4.74
3/25/20	1:30	4.74
3/25/20	1:45	4.75
3/25/20	2:00	4.76
3/25/20	2:15	4.77
3/25/20	2:30	4.77
3/25/20	2:45	4.79
3/25/20	3:00	4.79
3/25/20	3:15	4.79
3/25/20	3:30	4.8
3/25/20	3:45	4.81
3/25/20	4:00	4.83
3/25/20	4:15	4.84
3/25/20	4:30	4.85
3/25/20	4:45	4.85
3/25/20	5:00	4.85
3/25/20	5:15	4.87
3/25/20	5:30	4.88
3/25/20	5:45	4.88
3/25/20	6:00	4.9
3/25/20	6:15	4.91
3/25/20	6:30	4.92
3/25/20	6:45	4.93
3/25/20	7:00	4.95
3/25/20	7:15	4.96
3/25/20	7:30	4.98
3/25/20	7:45	5
3/25/20	8:00	5.02
3/25/20	8:15	5.05
3/25/20	8:30	5.08
3/25/20	8:45	5.1
3/25/20	9:00	5.12
3/25/20	9:15	5.16
3/25/20	9:30	5.19
3/25/20	9:45	5.21
3/25/20	10:00	5.25
3/25/20	10:15	5.28
3/25/20	10:30	5.31
3/25/20	10:45	5.34
3/25/20	11:00	5.38
3/25/20	11:15	5.41
3/25/20	11:30	5.44
3/25/20	11:45	5.47
3/25/20	12:00	5.51
3/25/20	12:15	5.53
3/25/20	12:30	5.57
3/25/20	12:45	5.6
