Date	Time	CongHt
2/29/20	15:00	15.14
2/29/20	15:15	15.1
2/29/20	15:30	15.12
2/29/20	15:45	15.19
2/29/20	16:00	15.16
2/29/20	16:15	15.16
2/29/20	16:30	15.17
2/29/20	16:45	15.18
2/29/20	17:00	15.17
2/29/20	17:15	15.22
2/29/20	17:30	15.21
2/29/20	17:45	15.16
2/29/20	18:00	15.21
2/29/20	18:15	15.21
2/29/20	18:30	15.15
2/29/20	18:45	15.16
2/29/20	19:00	15.18
2/29/20	19:15	15.18
2/29/20	19:30	15.25
2/29/20	19:45	15.25
2/29/20	20:00	15.23
2/29/20	20:15	15.27
2/29/20	20:30	15.2
2/29/20	20:45	15.23
2/29/20	21:00	15.23
2/29/20	21:15	15.21
2/29/20	21:30	15.23
2/29/20	21:45	15.22
2/29/20	22:00	15.25
2/29/20	22:15	15.21
2/29/20	22:30	15.23
2/29/20	22:45	15.21
2/29/20	23:00	15.19
2/29/20	23:15	15.22
2/29/20	23:30	15.16
2/29/20	23:45	15.13
3/1/20	0:00	15.17
3/1/20	0:15	15.1
3/1/20	0:30	15.09
3/1/20	0:45	15.08
3/1/20	1:00	15.05
3/1/20	1:15	15.02
3/1/20	1:30	15.05
3/1/20	1:45	15.02
3/1/20	2:00	14.95
3/1/20	2:15	14.97
3/1/20	2:30	14.95
3/1/20	2:45	14.87
3/1/20	3:00	14.84
3/1/20	3:15	14.83
3/1/20	3:30	14.86
3/1/20	3:45	14.77
3/1/20	4:00	14.76
3/1/20	4:15	14.76
3/1/20	4:30	14.71
3/1/20	4:45	14.69
3/1/20	5:00	14.61
3/1/20	5:15	14.61
3/1/20	5:30	14.59
3/1/20	5:45	14.57
3/1/20	6:00	14.52
3/1/20	6:15	14.48
3/1/20	6:30	14.47
3/1/20	6:45	14.5
3/1/20	7:00	14.41
3/1/20	7:15	14.41
3/1/20	7:30	14.39
3/1/20	7:45	14.36
3/1/20	8:00	14.34
3/1/20	8:15	14.28
3/1/20	8:30	14.27
3/1/20	8:45	14.21
3/1/20	9:00	14.23
3/1/20	9:15	14.2
3/1/20	9:30	14.16
3/1/20	9:45	14.1
3/1/20	10:00	14.11
3/1/20	10:15	14.07
3/1/20	10:30	14.01
3/1/20	10:45	14
3/1/20	11:00	13.99
3/1/20	11:15	13.96
3/1/20	11:30	13.97
3/1/20	11:45	13.96
3/1/20	12:00	13.87
3/1/20	12:15	13.89
3/1/20	12:30	13.87
3/1/20	12:45	13.87
3/1/20	13:00	13.85
3/1/20	13:15	13.88
3/1/20	13:30	13.83
3/1/20	13:45	13.82
3/1/20	14:00	13.82
3/1/20	14:15	13.85
3/1/20	14:30	13.88
3/1/20	14:45	13.9
3/1/20	15:00	13.92
3/1/20	15:15	13.93
3/1/20	15:30	13.94
3/1/20	15:45	13.98
3/1/20	16:00	14.02
3/1/20	16:15	14.06
3/1/20	16:30	14.11
3/1/20	16:45	14.13
3/1/20	17:00	14.18
3/1/20	17:15	14.25
3/1/20	17:30	14.3
3/1/20	17:45	14.31
3/1/20	18:00	14.35
3/1/20	18:15	14.4
3/1/20	18:30	14.4
3/1/20	18:45	14.47
3/1/20	19:00	14.5
3/1/20	19:15	14.57
3/1/20	19:30	14.58
3/1/20	19:45	14.61
3/1/20	20:00	14.63
3/1/20	20:15	14.63
3/1/20	20:30	14.63
3/1/20	20:45	14.67
3/1/20	21:00	14.68
3/1/20	21:15	14.65
3/1/20	21:30	14.7
3/1/20	21:45	14.68
3/1/20	22:00	14.71
3/1/20	22:15	14.68
3/1/20	22:30	14.65
3/1/20	22:45	14.65
3/1/20	23:00	14.63
3/1/20	23:15	14.62
3/1/20	23:30	14.62
3/1/20	23:45	14.61
3/2/20	0:00	14.59
3/2/20	0:15	14.59
3/2/20	0:30	14.57
3/2/20	0:45	14.57
3/2/20	1:00	14.57
3/2/20	1:15	14.56
3/2/20	1:30	14.54
3/2/20	1:45	14.53
3/2/20	2:00	14.52
3/2/20	2:15	14.5
3/2/20	2:30	14.48
3/2/20	2:45	14.46
3/2/20	3:00	14.46
3/2/20	3:15	14.47
3/2/20	3:30	14.48
3/2/20	3:45	14.44
3/2/20	4:00	14.4
3/2/20	4:15	14.43
3/2/20	4:30	14.36
3/2/20	4:45	14.34
3/2/20	5:00	14.28
3/2/20	5:15	14.3
3/2/20	5:30	14.25
3/2/20	5:45	14.23
3/2/20	6:00	14.2
3/2/20	6:15	14.2
3/2/20	6:30	14.16
3/2/20	6:45	14.17
3/2/20	7:00	14.11
3/2/20	7:15	14.09
3/2/20	7:30	14.05
3/2/20	7:45	14.03
3/2/20	8:00	14.04
3/2/20	8:15	13.99
3/2/20	8:30	13.96
3/2/20	8:45	13.96
3/2/20	9:00	13.94
3/2/20	9:15	13.91
3/2/20	9:30	13.89
3/2/20	9:45	13.95
3/2/20	10:00	13.88
3/2/20	10:15	13.87
3/2/20	10:30	13.84
3/2/20	10:45	13.83
3/2/20	11:00	13.81
3/2/20	11:15	13.83
3/2/20	11:30	13.81
3/2/20	11:45	13.81
3/2/20	12:00	13.83
3/2/20	12:15	13.79
3/2/20	12:30	13.78
3/2/20	12:45	13.84
3/2/20	13:00	13.79
3/2/20	13:15	13.82
3/2/20	13:30	13.8
3/2/20	13:45	13.75
3/2/20	14:00	13.75
3/2/20	14:15	13.74
3/2/20	14:30	13.73
3/2/20	14:45	13.74
3/2/20	15:00	13.72
3/2/20	15:15	13.73
3/2/20	15:30	13.69
3/2/20	15:45	13.65
3/2/20	16:00	13.65
3/2/20	16:15	13.69
3/2/20	16:30	13.65
3/2/20	16:45	13.69
3/2/20	17:00	13.66
3/2/20	17:15	13.6
3/2/20	17:30	13.64
3/2/20	17:45	13.59
3/2/20	18:00	13.57
3/2/20	18:15	13.55
3/2/20	18:30	13.52
3/2/20	18:45	13.5
3/2/20	19:00	13.47
3/2/20	19:15	13.46
3/2/20	19:30	13.43
3/2/20	19:45	13.44
3/2/20	20:00	13.45
3/2/20	20:15	13.4
3/2/20	20:30	13.39
3/2/20	20:45	13.39
3/2/20	21:00	13.37
3/2/20	21:15	13.35
3/2/20	21:30	13.35
3/2/20	21:45	13.28
3/2/20	22:00	13.3
3/2/20	22:15	13.26
3/2/20	22:30	13.25
3/2/20	22:45	13.25
3/2/20	23:00	13.26
3/2/20	23:15	13.2
3/2/20	23:30	13.18
3/2/20	23:45	13.2
3/3/20	0:00	13.13
3/3/20	0:15	13.14
3/3/20	0:30	13.13
3/3/20	0:45	13.12
3/3/20	1:00	13.07
3/3/20	1:15	13.05
3/3/20	1:30	13.05
3/3/20	1:45	13.04
3/3/20	2:00	13.09
3/3/20	2:15	13.03
3/3/20	2:30	13
3/3/20	2:45	13
3/3/20	3:00	13.01
3/3/20	3:15	12.98
3/3/20	3:30	12.98
3/3/20	3:45	12.98
3/3/20	4:00	12.99
3/3/20	4:15	12.97
3/3/20	4:30	12.96
3/3/20	4:45	12.91
3/3/20	5:00	12.93
3/3/20	5:15	12.92
3/3/20	5:30	12.92
3/3/20	5:45	12.92
3/3/20	6:00	12.94
3/3/20	6:15	12.88
3/3/20	6:30	12.89
3/3/20	6:45	12.89
3/3/20	7:00	12.87
3/3/20	7:15	12.84
3/3/20	7:30	12.84
3/3/20	7:45	12.87
3/3/20	8:00	12.82
3/3/20	8:15	12.8
3/3/20	8:30	12.81
3/3/20	8:45	12.85
3/3/20	9:00	12.8
3/3/20	9:15	12.79
3/3/20	9:30	12.76
3/3/20	9:45	12.77
3/3/20	10:00	12.74
3/3/20	10:15	12.77
3/3/20	10:30	12.7
3/3/20	10:45	12.71
3/3/20	11:00	12.73
3/3/20	11:15	12.66
3/3/20	11:30	12.68
3/3/20	11:45	12.67
3/3/20	12:00	12.63
3/3/20	12:15	12.64
3/3/20	12:30	12.59
3/3/20	12:45	12.57
3/3/20	13:00	12.57
3/3/20	13:15	12.51
3/3/20	13:30	12.56
3/3/20	13:45	12.51
3/3/20	14:00	12.47
3/3/20	14:15	12.4
3/3/20	14:30	12.4
3/3/20	14:45	12.41
3/3/20	15:00	12.36
3/3/20	15:15	12.34
3/3/20	15:30	12.3
3/3/20	15:45	12.33
3/3/20	16:00	12.24
3/3/20	16:15	12.2
3/3/20	16:30	12.23
3/3/20	16:45	12.18
3/3/20	17:00	12.15
3/3/20	17:15	12.14
3/3/20	17:30	12.13
3/3/20	17:45	12.13
3/3/20	18:00	12.11
3/3/20	18:15	12.07
3/3/20	18:30	12.13
3/3/20	18:45	12.08
3/3/20	19:00	12.12
3/3/20	19:15	12.08
3/3/20	19:30	12.07
3/3/20	19:45	12.06
3/3/20	20:00	12.04
3/3/20	20:15	12.08
3/3/20	20:30	12.05
3/3/20	20:45	12.03
3/3/20	21:00	12.03
3/3/20	21:15	12.04
3/3/20	21:30	12.04
3/3/20	21:45	12.02
3/3/20	22:00	12.03
3/3/20	22:15	12.03
3/3/20	22:30	12.05
3/3/20	22:45	12.02
3/3/20	23:00	12.05
3/3/20	23:15	12.04
3/3/20	23:30	12.05
3/3/20	23:45	12.06
3/4/20	0:00	12.07
3/4/20	0:15	12.08
3/4/20	0:30	12.09
3/4/20	0:45	12.11
3/4/20	1:00	12.12
3/4/20	1:15	12.1
3/4/20	1:30	12.12
3/4/20	1:45	12.13
3/4/20	2:00	12.07
3/4/20	2:15	12.1
3/4/20	2:30	12.09
3/4/20	2:45	12.13
3/4/20	3:00	12.16
3/4/20	3:15	12.11
3/4/20	3:30	12.17
3/4/20	3:45	12.18
3/4/20	4:00	12.21
3/4/20	4:15	12.2
3/4/20	4:30	12.2
3/4/20	4:45	12.2
3/4/20	5:00	12.2
3/4/20	5:15	12.25
3/4/20	5:30	12.25
3/4/20	5:45	12.3
3/4/20	6:00	12.31
3/4/20	6:15	12.34
3/4/20	6:30	12.37
3/4/20	6:45	12.37
3/4/20	7:00	12.43
3/4/20	7:15	12.43
3/4/20	7:30	12.46
3/4/20	7:45	12.53
3/4/20	8:00	12.53
3/4/20	8:15	12.53
3/4/20	8:30	12.58
3/4/20	8:45	12.58
3/4/20	9:00	12.65
3/4/20	9:15	12.68
3/4/20	9:30	12.67
3/4/20	9:45	12.65
3/4/20	10:00	12.72
3/4/20	10:15	12.71
3/4/20	10:30	12.73
3/4/20	10:45	12.76
3/4/20	11:00	12.76
3/4/20	11:15	12.78
3/4/20	11:30	12.81
3/4/20	11:45	12.78
3/4/20	12:00	12.83
3/4/20	12:15	12.82
3/4/20	12:30	12.79
3/4/20	12:45	12.83
3/4/20	13:00	12.81
3/4/20	13:15	12.85
3/4/20	13:30	12.88
3/4/20	13:45	12.84
3/4/20	14:00	12.86
3/4/20	14:15	12.86
3/4/20	14:30	12.89
3/4/20	14:45	12.88
3/4/20	15:00	12.91
3/4/20	15:15	12.92
3/4/20	15:30	12.95
3/4/20	15:45	12.96
3/4/20	16:00	13
3/4/20	16:15	13.02
3/4/20	16:30	13.08
3/4/20	16:45	13.09
3/4/20	17:00	13.11
3/4/20	17:15	13.1
3/4/20	17:30	13.15
3/4/20	17:45	13.2
3/4/20	18:00	13.22
3/4/20	18:15	13.28
3/4/20	18:30	13.32
3/4/20	18:45	13.4
3/4/20	19:00	13.48
3/4/20	19:15	13.47
3/4/20	19:30	13.53
3/4/20	19:45	13.6
3/4/20	20:00	13.66
3/4/20	20:15	13.69
3/4/20	20:30	13.74
3/4/20	20:45	13.81
3/4/20	21:00	13.86
3/4/20	21:15	13.89
3/4/20	21:30	13.94
3/4/20	21:45	14.01
3/4/20	22:00	14.08
3/4/20	22:15	14.08
3/4/20	22:30	14.14
3/4/20	22:45	14.17
3/4/20	23:00	14.21
3/4/20	23:15	14.26
3/4/20	23:30	14.3
3/4/20	23:45	14.36
3/5/20	0:00	14.39
3/5/20	0:15	14.42
3/5/20	0:30	14.51
3/5/20	0:45	14.51
3/5/20	1:00	14.53
3/5/20	1:15	14.58
3/5/20	1:30	14.59
3/5/20	1:45	14.64
3/5/20	2:00	14.69
3/5/20	2:15	14.71
3/5/20	2:30	14.73
3/5/20	2:45	14.78
3/5/20	3:00	14.81
3/5/20	3:15	14.84
3/5/20	3:30	14.88
3/5/20	3:45	14.91
3/5/20	4:00	14.95
3/5/20	4:15	14.97
3/5/20	4:30	15.02
3/5/20	4:45	15.06
3/5/20	5:00	15.08
3/5/20	5:15	15.11
3/5/20	5:30	15.14
3/5/20	5:45	15.16
3/5/20	6:00	15.19
3/5/20	6:15	15.29
3/5/20	6:30	15.33
3/5/20	6:45	15.27
3/5/20	7:00	15.33
3/5/20	7:15	15.37
3/5/20	7:30	15.39
3/5/20	7:45	15.41
3/5/20	8:00	15.45
3/5/20	8:15	15.46
3/5/20	8:30	15.49
3/5/20	8:45	15.53
3/5/20	9:00	15.51
3/5/20	9:15	15.59
3/5/20	9:30	15.56
3/5/20	9:45	15.57
3/5/20	10:00	15.59
3/5/20	10:15	15.61
3/5/20	10:30	15.61
3/5/20	10:45	15.64
3/5/20	11:00	15.64
3/5/20	11:15	15.65
3/5/20	11:30	15.64
3/5/20	11:45	15.7
3/5/20	12:00	15.65
3/5/20	12:15	15.66
3/5/20	12:30	15.66
3/5/20	12:45	15.71
3/5/20	13:00	15.72
3/5/20	13:15	15.69
3/5/20	13:30	15.76
3/5/20	13:45	15.71
3/5/20	14:00	15.75
3/5/20	14:15	15.7
3/5/20	14:30	15.72
3/5/20	14:45	15.71
3/5/20	15:00	15.72
3/5/20	15:15	15.73
3/5/20	15:30	15.76
3/5/20	15:45	15.75
3/5/20	16:00	15.76
3/5/20	16:15	15.8
3/5/20	16:30	15.85
3/5/20	16:45	15.83
3/5/20	17:00	15.85
3/5/20	17:15	15.91
3/5/20	17:30	15.9
3/5/20	17:45	15.97
3/5/20	18:00	15.95
3/5/20	18:15	15.95
3/5/20	18:30	15.97
3/5/20	18:45	15.99
3/5/20	19:00	16
3/5/20	19:15	16.02
3/5/20	19:30	16.06
3/5/20	19:45	16.11
3/5/20	20:00	16.12
3/5/20	20:15	16.18
3/5/20	20:30	16.15
3/5/20	20:45	16.18
3/5/20	21:00	16.22
3/5/20	21:15	16.25
3/5/20	21:30	16.25
3/5/20	21:45	16.28
3/5/20	22:00	16.28
3/5/20	22:15	16.3
3/5/20	22:30	16.34
3/5/20	22:45	16.33
3/5/20	23:00	16.39
3/5/20	23:15	16.37
3/5/20	23:30	16.42
3/5/20	23:45	16.4
3/6/20	0:00	16.42
3/6/20	0:15	16.45
3/6/20	0:30	16.46
3/6/20	0:45	16.47
3/6/20	1:00	16.53
3/6/20	1:15	16.51
3/6/20	1:30	16.53
3/6/20	1:45	16.54
3/6/20	2:00	16.59
3/6/20	2:15	16.59
3/6/20	2:30	16.61
3/6/20	2:45	16.61
3/6/20	3:00	16.6
3/6/20	3:15	16.64
3/6/20	3:30	16.64
3/6/20	3:45	16.71
3/6/20	4:00	16.68
3/6/20	4:15	16.68
3/6/20	4:30	16.71
3/6/20	4:45	16.75
3/6/20	5:00	16.7
3/6/20	5:15	16.71
3/6/20	5:30	16.77
3/6/20	5:45	16.75
3/6/20	6:00	16.77
3/6/20	6:15	16.78
3/6/20	6:30	16.77
3/6/20	6:45	16.85
3/6/20	7:00	16.82
3/6/20	7:15	16.82
3/6/20	7:30	16.83
3/6/20	7:45	16.8
3/6/20	8:00	16.79
3/6/20	8:15	16.81
3/6/20	8:30	16.81
3/6/20	8:45	16.87
3/6/20	9:00	16.9
3/6/20	9:15	16.83
3/6/20	9:30	16.85
3/6/20	9:45	16.85
3/6/20	10:00	16.82
3/6/20	10:15	16.82
3/6/20	10:30	16.83
3/6/20	10:45	16.89
3/6/20	11:00	16.84
3/6/20	11:15	16.87
3/6/20	11:30	16.85
3/6/20	11:45	16.88
3/6/20	12:00	16.85
3/6/20	12:15	16.89
3/6/20	12:30	16.87
3/6/20	12:45	16.89
3/6/20	13:00	16.87
3/6/20	13:15	16.89
3/6/20	13:30	16.94
3/6/20	13:45	16.89
3/6/20	14:00	16.92
3/6/20	14:15	16.89
3/6/20	14:30	16.88
3/6/20	14:45	16.92
3/6/20	15:00	16.94
3/6/20	15:15	16.9
3/6/20	15:30	16.9
3/6/20	15:45	16.92
3/6/20	16:00	16.92
3/6/20	16:15	16.96
3/6/20	16:30	16.93
3/6/20	16:45	16.92
3/6/20	17:00	16.93
3/6/20	17:15	16.96
3/6/20	17:30	17
3/6/20	17:45	16.93
3/6/20	18:00	17
3/6/20	18:15	17.01
3/6/20	18:30	16.97
3/6/20	18:45	17.03
3/6/20	19:00	16.97
3/6/20	19:15	16.98
3/6/20	19:30	16.96
3/6/20	19:45	17
3/6/20	20:00	16.98
3/6/20	20:15	17.04
3/6/20	20:30	16.97
3/6/20	20:45	16.98
3/6/20	21:00	17
3/6/20	21:15	16.98
3/6/20	21:30	17.01
3/6/20	21:45	16.99
3/6/20	22:00	17.01
3/6/20	22:15	17
3/6/20	22:30	17
3/6/20	22:45	17.05
3/6/20	23:00	17.01
3/6/20	23:15	17.01
3/6/20	23:30	16.98
3/6/20	23:45	17.05
3/7/20	0:00	17
3/7/20	0:15	17.02
3/7/20	0:30	17.02
3/7/20	0:45	17.01
3/7/20	1:00	17.01
3/7/20	1:15	17.03
3/7/20	1:30	17.03
3/7/20	1:45	17
3/7/20	2:00	17.01
3/7/20	2:15	17.01
3/7/20	2:30	17
3/7/20	2:45	17.01
3/7/20	3:00	17.03
3/7/20	3:15	17.01
3/7/20	3:30	17.01
3/7/20	3:45	17
3/7/20	4:00	17.03
3/7/20	4:15	17.02
3/7/20	4:30	17.03
3/7/20	4:45	17.02
3/7/20	5:00	16.99
3/7/20	5:15	16.99
3/7/20	5:30	17.05
3/7/20	5:45	17.01
3/7/20	6:00	17.06
3/7/20	6:15	17.05
3/7/20	6:30	17.07
3/7/20	6:45	17.06
3/7/20	7:00	17.02
3/7/20	7:15	17.04
3/7/20	7:30	17.07
3/7/20	7:45	17.06
3/7/20	8:00	17.03
3/7/20	8:15	17.07
3/7/20	8:30	17.09
3/7/20	8:45	17.05
3/7/20	9:00	17.07
3/7/20	9:15	17.07
3/7/20	9:30	17.08
3/7/20	9:45	17.05
3/7/20	10:00	17.1
3/7/20	10:15	17.08
3/7/20	10:30	17.06
3/7/20	10:45	17.07
3/7/20	11:00	17.07
3/7/20	11:15	17.14
3/7/20	11:30	17.12
3/7/20	11:45	17.09
3/7/20	12:00	17.11
3/7/20	12:15	17.1
3/7/20	12:30	17.14
3/7/20	12:45	17.08
3/7/20	13:00	17.15
3/7/20	13:15	17.11
3/7/20	13:30	17.13
3/7/20	13:45	17.07
3/7/20	14:00	17.1
3/7/20	14:15	17.12
3/7/20	14:30	17.17
3/7/20	14:45	17.11
3/7/20	15:00	17.15
3/7/20	15:15	17.11
3/7/20	15:30	17.14
3/7/20	15:45	17.14
3/7/20	16:00	17.12
3/7/20	16:15	17.14
3/7/20	16:30	17.15
3/7/20	16:45	17.13
3/7/20	17:00	17.19
3/7/20	17:15	17.13
3/7/20	17:30	17.14
3/7/20	17:45	17.13
3/7/20	18:00	17.09
3/7/20	18:15	17.08
3/7/20	18:30	17.09
3/7/20	18:45	17.07
3/7/20	19:00	17.1
3/7/20	19:15	17.06
3/7/20	19:30	17.13
3/7/20	19:45	17.06
3/7/20	20:00	17.08
3/7/20	20:15	17.13
3/7/20	20:30	17.1
3/7/20	20:45	17.07
3/7/20	21:00	17.08
3/7/20	21:15	17.05
3/7/20	21:30	17.08
3/7/20	21:45	17.04
3/7/20	22:00	17.08
3/7/20	22:15	17
3/7/20	22:30	17
3/7/20	22:45	17.04
3/7/20	23:00	17.01
3/7/20	23:15	17.02
3/7/20	23:30	17.02
3/7/20	23:45	16.98
3/8/20	0:00	17.01
3/8/20	0:15	16.99
3/8/20	0:30	17
3/8/20	0:45	16.95
3/8/20	1:00	16.92
3/8/20	1:15	16.93
3/8/20	1:30	16.94
3/8/20	1:45	16.93
3/8/20	3:00	16.93
3/8/20	3:15	16.9
3/8/20	3:30	16.85
3/8/20	3:45	16.91
3/8/20	4:00	16.9
3/8/20	4:15	16.87
3/8/20	4:30	16.82
3/8/20	4:45	16.87
3/8/20	5:00	16.8
3/8/20	5:15	16.79
3/8/20	5:30	16.75
3/8/20	5:45	16.74
3/8/20	6:00	16.74
3/8/20	6:15	16.76
3/8/20	6:30	16.74
3/8/20	6:45	16.73
3/8/20	7:00	16.67
3/8/20	7:15	16.66
3/8/20	7:30	16.65
3/8/20	7:45	16.73
3/8/20	8:00	16.62
3/8/20	8:15	16.66
3/8/20	8:30	16.62
3/8/20	8:45	16.58
3/8/20	9:00	16.55
3/8/20	9:15	16.61
3/8/20	9:30	16.56
3/8/20	9:45	16.54
3/8/20	10:00	16.5
3/8/20	10:15	16.49
3/8/20	10:30	16.46
3/8/20	10:45	16.46
3/8/20	11:00	16.47
3/8/20	11:15	16.44
3/8/20	11:30	16.45
3/8/20	11:45	16.5
3/8/20	12:00	16.48
3/8/20	12:15	16.46
3/8/20	12:30	16.45
3/8/20	12:45	16.43
3/8/20	13:00	16.43
3/8/20	13:15	16.47
3/8/20	13:30	16.49
3/8/20	13:45	16.46
3/8/20	14:00	16.47
3/8/20	14:15	16.44
3/8/20	14:30	16.48
3/8/20	14:45	16.48
3/8/20	15:00	16.48
3/8/20	15:15	16.47
3/8/20	15:30	16.52
3/8/20	15:45	16.53
3/8/20	16:00	16.56
3/8/20	16:15	16.56
3/8/20	16:30	16.57
3/8/20	16:45	16.56
3/8/20	17:00	16.59
3/8/20	17:15	16.59
3/8/20	17:30	16.67
3/8/20	17:45	16.62
3/8/20	18:00	16.65
3/8/20	18:15	16.63
3/8/20	18:30	16.66
3/8/20	18:45	16.66
3/8/20	19:00	16.65
3/8/20	19:15	16.74
3/8/20	19:30	16.67
3/8/20	19:45	16.74
3/8/20	20:00	16.7
3/8/20	20:15	16.68
3/8/20	20:30	16.66
3/8/20	20:45	16.68
3/8/20	21:00	16.69
3/8/20	21:15	16.69
3/8/20	21:30	16.71
3/8/20	21:45	16.67
3/8/20	22:00	16.67
3/8/20	22:15	16.67
3/8/20	22:30	16.69
3/8/20	22:45	16.66
3/8/20	23:00	16.68
3/8/20	23:15	16.67
3/8/20	23:30	16.67
3/8/20	23:45	16.67
3/9/20	0:00	16.62
3/9/20	0:15	16.65
3/9/20	0:30	16.62
3/9/20	0:45	16.65
3/9/20	1:00	16.63
3/9/20	1:15	16.59
3/9/20	1:30	16.58
3/9/20	1:45	16.58
3/9/20	2:00	16.55
3/9/20	2:15	16.56
3/9/20	2:30	16.54
3/9/20	2:45	16.52
3/9/20	3:00	16.5
3/9/20	3:15	16.49
3/9/20	3:30	16.47
3/9/20	3:45	16.47
3/9/20	4:00	16.44
3/9/20	4:15	16.41
3/9/20	4:30	16.41
3/9/20	4:45	16.41
3/9/20	5:00	16.41
3/9/20	5:15	16.35
3/9/20	5:30	16.38
3/9/20	5:45	16.33
3/9/20	6:00	16.32
3/9/20	6:15	16.31
3/9/20	6:30	16.33
3/9/20	6:45	16.35
3/9/20	7:00	16.29
3/9/20	7:15	16.26
3/9/20	7:30	16.26
3/9/20	7:45	16.23
3/9/20	8:00	16.24
3/9/20	8:15	16.21
3/9/20	8:30	16.22
3/9/20	8:45	16.26
3/9/20	9:00	16.24
3/9/20	9:15	16.2
3/9/20	9:30	16.27
3/9/20	9:45	16.16
3/9/20	10:00	16.21
3/9/20	10:15	16.2
3/9/20	10:30	16.21
3/9/20	10:45	16.17
3/9/20	11:00	16.23
3/9/20	11:15	16.17
3/9/20	11:30	16.23
3/9/20	11:45	16.2
3/9/20	12:00	16.17
3/9/20	12:15	16.24
3/9/20	12:30	16.15
3/9/20	12:45	16.15
3/9/20	13:00	16.14
3/9/20	13:15	16.14
3/9/20	13:30	16.15
3/9/20	13:45	16.17
3/9/20	14:00	16.14
3/9/20	14:15	16.11
3/9/20	14:30	16.12
3/9/20	14:45	16.12
3/9/20	15:00	16.16
3/9/20	15:15	16.1
3/9/20	15:30	16.1
3/9/20	15:45	16.08
3/9/20	16:00	16.09
3/9/20	16:15	16.05
3/9/20	16:30	16.08
3/9/20	16:45	16.08
3/9/20	17:00	16.07
3/9/20	17:15	16.04
3/9/20	17:30	16.05
3/9/20	17:45	16.05
3/9/20	18:00	16.05
3/9/20	18:15	16.03
3/9/20	18:30	16.04
3/9/20	18:45	16.02
3/9/20	19:00	16.01
3/9/20	19:15	16
3/9/20	19:30	15.98
3/9/20	19:45	15.98
3/9/20	20:00	15.97
3/9/20	20:15	15.95
3/9/20	20:30	15.99
3/9/20	20:45	15.94
3/9/20	21:00	15.9
3/9/20	21:15	15.88
3/9/20	21:30	15.87
3/9/20	21:45	15.87
3/9/20	22:00	15.82
3/9/20	22:15	15.79
3/9/20	22:30	15.76
3/9/20	22:45	15.76
3/9/20	23:00	15.68
3/9/20	23:15	15.69
3/9/20	23:30	15.64
3/9/20	23:45	15.68
3/10/20	0:00	15.54
3/10/20	0:15	15.53
3/10/20	0:30	15.53
3/10/20	0:45	15.49
3/10/20	1:00	15.45
3/10/20	1:15	15.4
3/10/20	1:30	15.34
3/10/20	1:45	15.29
3/10/20	2:00	15.25
3/10/20	2:15	15.24
3/10/20	2:30	15.16
3/10/20	2:45	15.12
3/10/20	3:00	15.08
3/10/20	3:15	15.02
3/10/20	3:30	14.97
3/10/20	3:45	14.92
3/10/20	4:00	14.88
3/10/20	4:15	14.84
3/10/20	4:30	14.78
3/10/20	4:45	14.73
3/10/20	5:00	14.71
3/10/20	5:15	14.64
3/10/20	5:30	14.58
3/10/20	5:45	14.53
3/10/20	6:00	14.52
3/10/20	6:15	14.49
3/10/20	6:30	14.39
3/10/20	6:45	14.35
3/10/20	7:00	14.3
3/10/20	7:15	14.24
3/10/20	7:30	14.21
3/10/20	7:45	14.2
3/10/20	8:00	14.16
3/10/20	8:15	14.09
3/10/20	8:30	13.99
3/10/20	8:45	13.95
3/10/20	9:00	13.91
3/10/20	9:15	13.85
3/10/20	9:30	13.81
3/10/20	9:45	13.77
3/10/20	10:00	13.69
3/10/20	10:15	13.64
3/10/20	10:30	13.62
3/10/20	10:45	13.52
3/10/20	11:00	13.51
3/10/20	11:15	13.43
3/10/20	11:30	13.42
3/10/20	11:45	13.38
3/10/20	12:00	13.31
3/10/20	12:15	13.23
3/10/20	12:30	13.19
3/10/20	12:45	13.17
3/10/20	13:00	13.11
3/10/20	13:15	13.1
3/10/20	13:30	12.99
3/10/20	13:45	12.96
3/10/20	14:00	12.96
3/10/20	14:15	12.91
3/10/20	14:30	12.81
3/10/20	14:45	12.77
3/10/20	15:00	12.71
3/10/20	15:15	12.69
3/10/20	15:30	12.62
3/10/20	15:45	12.58
3/10/20	16:00	12.54
3/10/20	16:15	12.5
3/10/20	16:30	12.44
3/10/20	16:45	12.4
3/10/20	17:00	12.36
3/10/20	17:15	12.33
3/10/20	17:30	12.35
3/10/20	17:45	12.26
3/10/20	18:00	12.22
3/10/20	18:15	12.22
3/10/20	18:30	12.21
3/10/20	18:45	12.2
3/10/20	19:00	12.24
3/10/20	19:15	12.21
3/10/20	19:30	12.19
3/10/20	19:45	12.24
3/10/20	20:00	12.24
3/10/20	20:15	12.24
3/10/20	20:30	12.26
3/10/20	20:45	12.28
3/10/20	21:00	12.25
3/10/20	21:15	12.28
3/10/20	21:30	12.33
3/10/20	21:45	12.4
3/10/20	22:00	12.42
3/10/20	22:15	12.43
3/10/20	22:30	12.47
3/10/20	22:45	12.49
3/10/20	23:00	12.51
3/10/20	23:15	12.52
3/10/20	23:30	12.55
3/10/20	23:45	12.56
3/11/20	0:00	12.61
3/11/20	0:15	12.64
3/11/20	0:30	12.63
3/11/20	0:45	12.67
3/11/20	1:00	12.68
3/11/20	1:15	12.71
3/11/20	1:30	12.78
3/11/20	1:45	12.76
3/11/20	2:00	12.77
